wallet_address,account_creation_timestamp,wallet_age_days,total_transactions,total_incoming_transactions,total_outgoing_transactions,unique_counterparties,is_contract_creator,average_transaction_value,max_transaction_value,min_transaction_value,median_transaction_value,std_transaction_value,average_time_between_transactions,tx_frequency_per_day,peak_tx_in_24h,contract_interaction_count,first_contract_interaction_timestamp,erc20_token_count,nft_count,token_airdrops_received,tx_burstiness,recurrent_tx_to_same_address,received_from_new_accounts,suspicious_contract_interactions,dust_transactions_count,failed_transaction_count,average_gas_fee_paid,is_burn_address_interactor,is_fake_account
0xd3f9b4be4b4164d7280dc396bfac39aa63acfa71,2020-12-24 01:08:51.973688,1669,59,46,13,13,1,562.54,8059.278344398975,556.5649528506935,282.58,454.01072641296975,28.29,0.04,42,45,2022-06-14 01:08:51.973688,22,14,0,0.22,14,0.16,1,5,3,0.00888,0,0
0x474db860f37db3ff52b5462ef95bce0368726415,2021-10-26 20:16:14.973688,1362,63,21,42,52,0,856.94,6751.542328484689,766.4131367415804,849.99,503.04774952424594,21.62,0.05,39,50,2024-05-27 20:16:14.973688,16,10,9,0.15,23,0.0,2,2,3,0.00511,0,0
0x5eef0d1cc00a68b49920e3fd56a1d1b1677670c7,2022-11-02 00:43:01.973688,991,49,41,8,45,0,333.47,903.2518051281984,304.26196173740334,183.03,274.8583808247605,20.22,0.05,45,9,2024-09-19 00:43:01.973688,26,2,0,0.04,14,0.01,4,4,1,0.00631,0,0
0xda8980b9bd3ff394eb6d42c5ebe334010d66780e,2021-09-17 19:04:56.973688,1401,42,36,6,31,1,364.38,1025.8533919797574,317.0133982720683,633.02,294.96550923698265,33.36,0.03,13,8,2024-10-14 19:04:56.973688,15,17,2,0.41,5,0.1,3,7,3,0.00403,0,1
0x1e194a9c612f00711609407a93c391bc28b38b02,2021-05-23 13:50:33.973688,1519,42,38,4,38,0,55.48,6867.159726394172,0.01,49.03,44.794422443974035,36.17,0.03,12,3,2024-05-23 13:50:33.973688,28,12,8,0.29,17,0.05,4,3,4,0.00997,0,0
0x23a9082d2c0fc74e1bed42dc0e19abfe1be11f56,2025-02-10 19:41:17.973688,159,50,4,46,36,0,61.09,4720.749653766675,0.01,55.31,14.737959247077203,3.18,0.31,1,3,2025-05-22 19:41:17.973688,0,19,8,0.39,6,0.03,1,5,0,0.00481,0,0
0x9c783285dee245335be1cb6c1889eb50f9445d30,2022-09-16 17:02:39.973688,1038,54,6,48,11,0,42.06,7371.921566928037,2.2919009652539373,53.52,13.978793764400859,19.22,0.05,14,54,2024-03-06 17:02:39.973688,12,19,1,0.03,7,0.02,2,8,4,0.00618,0,1
0x957076820464370497ef24e369cc593236f2a367,2021-10-31 02:26:11.973688,1358,44,11,33,4,0,977.8,10082.769501485074,965.541775896071,1359.67,325.2046067505737,30.86,0.03,13,2,2025-03-15 02:26:11.973688,28,2,2,0.34,20,0.06,3,5,3,0.00387,0,0
0xc82375dc01a0a8af9cc084471cd7c9b8dc51d0c6,2023-01-18 08:01:03.973688,914,51,32,19,36,0,388.1,719.1792795295646,362.8377310840505,275.65,91.8322325385146,17.92,0.06,23,2,2023-04-06 08:01:03.973688,0,6,0,0.21,9,0.15,2,5,2,0.00932,0,0
0x0f7f2586e8e4a852dc01c63f0f33d19c4eaa4f55,2021-06-25 07:40:21.973688,1486,45,17,28,31,0,1282.67,6455.750911059743,1211.2569553119067,1296.1,217.2751311198328,33.02,0.03,34,37,2023-03-10 07:40:21.973688,12,18,6,0.3,2,0.07,1,1,1,0.00448,0,0
0x534d8b036a39a38ab363199e045cebeb5230e1d7,2023-05-18 17:37:09.973688,794,63,34,29,5,0,520.41,10446.260509486365,505.5275449909233,471.24,71.1229315421784,12.6,0.08,46,14,2024-12-24 17:37:09.973688,9,3,7,0.2,11,0.09,2,8,0,0.00203,0,1
0x1438bb2464d7d9428a394e05ce7df8918aba4164,2023-05-05 01:56:44.973688,807,42,14,28,17,0,347.22,8519.759641951188,334.64443673673964,424.52,125.50032155977604,19.21,0.05,21,23,2024-08-28 01:56:44.973688,27,17,1,0.39,18,0.17,1,4,2,0.00048,0,0
0x1fcc9a53d3185503fcf569d2bfe0884a3c08f33a,2021-11-14 03:58:24.973688,1344,36,26,10,32,0,956.02,6663.420565016808,955.0408368369687,295.42,828.8983883633531,37.33,0.03,5,19,2024-02-15 03:58:24.973688,14,2,3,0.28,17,0.08,1,7,2,0.00134,0,0
0x4715802cd8dfcef93ca4c9150a02363d76be0700,2022-10-18 07:26:13.973688,1006,49,36,13,23,0,163.83,6315.6768798521925,119.53299476238757,145.53,52.82665851167197,20.53,0.05,45,14,2024-03-01 07:26:13.973688,26,19,1,0.42,9,0.19,0,4,4,0.00995,0,0
0xabe51d0174f2dc844109111bcc9ef7f7598acb38,2024-07-11 05:06:16.973688,374,44,17,27,7,0,2010.88,3371.32274895265,1927.2206934843587,3476.76,1828.0945852988132,8.5,0.12,27,7,2025-01-28 05:06:16.973688,20,11,0,0.18,3,0.07,3,9,3,0.00782,0,1
0x4e9183e56489957ffa85d6fcf4d34220e0954e7f,2021-03-12 12:40:18.973688,1591,55,38,17,36,0,751.41,4177.36052839789,737.4232287048154,748.95,254.69333030135894,28.93,0.03,47,48,2021-03-28 12:40:18.973688,1,4,2,0.38,15,0.15,3,6,4,0.00469,0,1
0x4b0169f0554297d02db955209495c8d751acfac9,2022-12-26 07:50:50.973688,937,59,9,50,8,0,556.69,8334.755462012265,476.27006199611736,722.86,345.4235808389117,15.88,0.06,10,51,2024-01-09 07:50:50.973688,2,1,9,0.37,15,0.1,3,0,1,0.00694,0,0
0x0008ae0b5bccfe57448feb9a7138299ae149ba76,2024-03-11 06:27:17.973688,496,53,19,34,24,0,244.91,1748.0432380459088,223.02550392486762,213.42,169.59921360231831,9.36,0.11,20,16,2024-11-01 06:27:17.973688,22,3,5,0.31,14,0.0,4,1,0,0.00516,0,0
0xc4facb106de7666c2f6314104e626f657e9b357f,2022-08-09 07:56:14.973688,1076,54,42,12,22,0,1921.89,10336.600372278448,1901.5829280765288,1628.19,1447.4881532581312,19.93,0.05,33,7,2025-03-13 07:56:14.973688,5,0,8,0.29,22,0.02,4,6,1,0.00484,0,1
0x023a443fa9c0c9ad43053f53eeb93bf1050ee7b6,2024-06-30 21:57:51.973688,384,60,57,3,38,0,21.09,7839.025291475932,0.01,23.62,4.6096692683636675,6.4,0.16,19,6,2024-11-27 21:57:51.973688,29,15,9,0.62,16,0.03,0,3,1,0.00037,0,0
0x1c848d162a670c2efc6d75a6a2ab3054352775e5,2024-10-04 15:01:21.973688,289,61,24,37,42,0,55.83,9629.078743388473,0.01,51.85,46.845938889306616,4.74,0.21,38,48,2025-04-02 15:01:21.973688,23,10,5,0.11,8,0.01,1,3,1,0.00019,0,0
0x74f5f4c14da44851979f2b43be4e72946422bac4,2024-06-11 09:41:58.973688,404,53,13,40,13,0,513.62,4506.039001320857,490.23635002139946,530.62,95.01671884173632,7.62,0.13,41,21,2025-04-06 09:41:58.973688,12,18,8,0.26,1,0.07,3,8,1,0.00086,0,1
0xa8cdd1bf7684f2c61c0475334f63f428a0eba3cd,2021-07-13 01:51:24.973688,1468,53,40,13,32,0,22.93,5597.595811716566,0.01,34.48,15.88091904643604,27.7,0.04,28,2,2024-01-21 01:51:24.973688,27,15,2,0.15,9,0.02,3,0,3,0.00528,0,0
0xbabbcb0d9b3228434e8fb21c9849e166e14c4497,2024-10-12 05:44:57.973688,281,56,10,46,9,0,812.03,10748.690581671362,790.9407758727442,1171.51,612.3574712277501,5.02,0.2,2,17,2024-11-23 05:44:57.973688,2,0,5,0.24,28,0.11,3,7,0,0.00146,0,1
0x8bad7b5f77ce2fdb4d45397a2f2f9a416d118b01,2021-07-19 08:37:43.973688,1462,50,41,9,14,0,411.46,8744.966056860689,316.00719099091356,240.37,410.73072404624463,29.24,0.03,28,12,2022-10-05 08:37:43.973688,24,2,0,0.26,11,0.01,4,5,4,0.00693,0,0
0xc420ca61c9b18d9404ed68cbb12b12013bfb5016,2023-03-22 22:50:29.973688,850,57,5,52,20,0,753.66,2570.2361335879,746.1327647513996,728.48,102.86350125254145,14.91,0.07,9,48,2024-05-26 22:50:29.973688,9,19,6,0.14,15,0.08,0,1,3,0.00521,0,0
0xb8ec073e70221d07ff4605e10530a2d697b72553,2022-08-02 04:32:41.973688,1083,46,39,7,25,0,2322.8,5602.611084747705,2288.5953499579505,2888.45,1610.770092463734,23.54,0.04,46,30,2025-04-07 04:32:41.973688,28,14,4,0.16,6,0.03,1,9,2,0.00519,0,0
0x02bfe01fa7b5c66160b8c9bc3adb47a323687a43,2021-02-07 02:13:39.973688,1624,45,3,42,13,0,213.01,6607.104959958543,143.88855825737147,172.41,136.52648561641018,36.09,0.03,42,20,2022-10-11 02:13:39.973688,11,0,7,0.36,15,0.02,0,0,0,0.00589,0,0
0x78dc9ee7be4193399c35a83cb56b0266f9424cb3,2020-11-26 12:54:29.973688,1697,50,35,15,5,0,677.41,8842.83810859626,578.7118038937488,281.61,561.8650220441049,33.94,0.03,16,45,2024-04-14 12:54:29.973688,5,1,1,0.36,2,0.09,3,2,4,0.00995,0,0
0xde9953829d7f9712d14fedfdcf60bcd73f5b80fa,2024-09-18 00:54:17.973688,305,44,2,42,3,0,468.89,7179.810180821861,395.9923788950668,524.34,88.69091953995891,6.93,0.14,25,12,2024-12-01 00:54:17.973688,25,11,8,0.28,18,0.03,0,4,4,0.00314,0,0
0xf4f4f89f6c986690304b2dd4d7ad5f1cc024fc6c,2023-02-28 07:10:40.973688,873,32,22,10,11,0,1174.42,10498.899381263924,1117.9841722143856,1076.27,213.13715025931387,27.28,0.04,30,21,2025-01-23 07:10:40.973688,15,7,5,0.44,1,0.19,2,0,1,0.00449,0,0
0x909c621c3b8c47f7e241df34a72128e11f16deaa,2020-10-06 23:22:50.973688,1747,59,10,49,54,0,104.55,1353.6498766271127,38.47784603211616,114.05,62.71161943299761,29.61,0.03,31,13,2021-03-12 23:22:50.973688,20,1,5,0.28,9,0.06,0,6,1,0.00044,0,0
0x8a283cdb1ca0ce05e82106cf618ff385e1c38773,2022-11-26 18:31:49.973688,966,36,6,30,25,0,658.2,8249.424340193329,582.6528505348227,732.91,219.33852383084226,26.83,0.04,35,34,2023-09-04 18:31:49.973688,4,13,3,0.45,17,0.09,3,9,1,0.00229,0,1
0x6cc04bc7e3441919104b078a786f1e8675b2053d,2021-10-24 02:39:52.973688,1365,38,8,30,32,0,230.22,10027.806971917262,173.54865344199007,225.42,54.3366406691379,35.92,0.03,26,0,,24,15,1,0.08,3,0.17,0,8,4,0.00541,0,0
0xb10075ad486a8997d8c479aa4cf66737a02122f0,2024-04-23 16:17:00.973688,453,46,20,26,9,0,142.73,4210.035011102199,131.95783692660393,124.89,53.09200274686846,9.85,0.1,20,26,2025-07-19 16:17:00.973688,27,17,2,0.33,17,0.05,1,0,4,0.00408,0,0
0x3ff0c90b581ceddf9445ff7f687309e731f6515e,2022-02-19 03:21:29.973688,1247,42,41,1,38,0,476.98,6479.784262092793,437.5076972934615,325.24,217.8849607367187,29.69,0.03,9,27,2022-06-10 03:21:29.973688,21,8,6,0.03,11,0.02,3,7,2,0.00784,0,1
0x516330dce440ccbc5c262b69e2565478451b143b,2022-09-21 20:03:28.973688,1032,42,39,3,6,0,492.4,2002.0390377158851,408.89754479347465,471.03,355.3780704577216,24.57,0.04,3,11,2023-06-11 20:03:28.973688,7,8,2,0.2,19,0.18,2,5,0,0.00876,0,0
0x8b9a0d83e4f9d2888958d51d790e8d3d96dd2057,2021-01-24 11:11:59.973688,1638,51,31,20,5,0,434.4,6179.192325651118,429.1867761081404,421.5,433.0990026371726,32.12,0.03,40,37,2022-12-27 11:11:59.973688,10,10,5,0.18,3,0.2,2,2,4,0.00307,0,0
0x59309ab27787e141fdcb7ce323ea754343579eb7,2023-05-03 09:58:54.973688,809,50,32,18,30,0,452.26,8164.151965318229,367.8197061889699,702.51,350.86348520889237,16.18,0.06,46,41,2024-11-03 09:58:54.973688,23,13,2,0.57,19,0.18,0,7,4,0.00249,0,0
0xc3cae7ebacbfb5250515c0b16e59b48e0eba43ea,2022-10-20 06:57:54.973688,1004,53,36,17,49,0,769.53,5067.8167694399335,686.2315385663134,272.05,761.7340474903549,18.94,0.05,17,6,2024-03-03 06:57:54.973688,27,14,6,0.06,15,0.16,2,9,3,0.00337,0,1
0x200c2a7c097ab35d8032af71ef877d93c69bb7c8,2024-02-25 20:46:56.973688,510,43,39,4,1,0,628.84,7377.066402470137,566.3514360701362,688.94,404.2771300322994,11.86,0.08,32,13,2024-03-17 20:46:56.973688,18,19,6,0.02,13,0.11,2,5,4,0.00074,0,0
0x16bd78455de7cf07577b1cf5bb5cff1813da1b1d,2024-10-11 08:21:36.973688,282,43,9,34,15,0,126.14,9372.501443431514,114.80610078918536,142.13,30.82402687263889,6.56,0.15,22,12,2025-03-26 08:21:36.973688,14,2,0,0.1,21,0.01,4,9,1,0.00603,0,1
0x9df66c401b4beb7a74a3f232c5a26f6d9de46f87,2022-12-17 23:41:33.973688,945,49,8,41,36,0,489.2,7465.005465925175,430.66013782959163,541.11,464.27885344724297,19.29,0.05,45,22,2025-05-26 23:41:33.973688,29,18,1,0.26,9,0.02,0,2,4,0.00422,0,0
0x312596b15869f20aec2172141b21a8079d8603fe,2023-03-16 10:52:40.973688,857,61,38,23,43,0,748.83,6617.095450393681,701.4805985671253,723.72,413.3583574625223,14.05,0.07,33,50,2023-07-20 10:52:40.973688,9,17,2,0.56,17,0.03,0,4,0,0.0089,0,0
0x62e0f7264efc082693eb56b5785105dd9aefbe3f,2024-12-09 09:12:23.973688,223,46,17,29,43,0,2582.06,3149.932125276991,2562.3483531782963,2144.42,2350.4216913503205,4.85,0.21,42,3,2025-03-29 09:12:23.973688,15,0,8,0.32,3,0.03,2,9,1,0.00044,0,1
0x8a144e2ec34d1e5779a9cd255eea96b0aa0ccedc,2025-01-15 06:51:07.973688,186,46,24,22,24,0,82.76,3015.1346270126223,55.320732542282414,72.2,33.327295674708175,4.04,0.25,33,3,2025-05-22 06:51:07.973688,2,17,2,0.27,14,0.05,4,5,3,0.00495,0,0
0x0697e85c67b940b949349cbac3aa44dc427a3147,2024-01-16 00:47:35.973688,551,53,7,46,51,0,469.76,936.3331043285656,441.32235129745453,731.62,432.0870242021428,10.4,0.1,42,38,2024-10-07 00:47:35.973688,19,17,8,0.23,2,0.07,0,5,1,0.0095,0,0
0x66a9159472ad5fa2c9388fbe04db7a9b958eb38b,2024-05-22 01:49:29.973688,424,49,41,8,27,0,479.82,8606.60740379796,467.05619586082815,545.74,452.16570166742656,8.65,0.12,43,27,2025-01-28 01:49:29.973688,25,18,7,0.11,19,0.02,2,0,2,0.00258,0,0
0x92ee06821d2fd6cfdeaf78af3f2d55e50098dce2,2023-12-17 17:20:19.973688,581,52,25,27,19,0,20.94,804.9730120308996,0.01,17.07,15.459107150417488,11.17,0.09,6,45,2024-03-08 17:20:19.973688,14,18,1,0.06,10,0.24,1,5,2,0.00575,0,0
0xdbe7fa77c1cb913089f7c1390de45ee8617a591a,2022-03-09 16:19:19.973688,1229,56,35,21,41,0,1334.54,9840.121717181817,1259.2477779709784,1094.54,848.7261472211678,21.95,0.05,6,28,2025-03-12 16:19:19.973688,0,18,1,0.57,4,0.07,0,8,3,0.0035,0,0
0x4ace44e9a54098681192cb6d0d7db247d956a7e1,2021-10-29 07:20:07.973688,1360,52,43,9,42,0,61.17,4108.786253297365,6.898659497454126,47.25,40.863146506270404,26.15,0.04,49,38,2025-05-02 07:20:07.973688,29,0,3,0.49,1,0.09,2,6,2,0.00648,0,1
0xb98c4611d3fa4b5bc714dfa8596088baef70f958,2021-01-05 17:45:31.973688,1657,40,28,12,25,0,92.48,8081.2594091889505,23.495436981372677,139.47,87.37773564365007,41.42,0.02,6,12,2021-10-07 17:45:31.973688,22,11,6,0.19,19,0.11,1,9,0,0.00438,0,0
0xc0995ddaf806d3433f06d608877ecfa7a9af82e2,2020-09-22 14:58:43.973688,1762,44,29,15,10,0,98.48,8498.350891178028,98.15206977029503,118.6,70.45199541637268,40.05,0.02,7,37,2023-06-29 14:58:43.973688,14,0,3,0.3,9,0.07,4,1,3,0.00513,0,0
0x638d1941c9396a1b30a307a30acdd9ef10fc8ca1,2022-04-03 22:14:18.973688,1203,34,13,21,30,0,93.91,7299.798650760559,66.80979384331332,108.69,76.52843226523447,35.38,0.03,21,22,2023-06-07 22:14:18.973688,1,5,3,0.14,6,0.16,4,4,1,0.00988,0,0
0x24464b45fce349367f04dbcff065cade87041c3a,2023-03-17 08:29:06.973688,856,48,23,25,43,0,1194.77,10707.101766228077,1101.798325762858,959.11,763.3199564275966,17.83,0.06,27,2,2024-03-23 08:29:06.973688,22,18,9,0.12,3,0.07,4,8,1,0.008,0,1
0xbf7576870063d94103035a8216a4c9fa75010b69,2023-03-15 09:49:28.973688,858,48,24,24,39,0,993.49,3813.0654804614733,908.6870266185234,807.49,569.8729072657569,17.88,0.06,5,47,2024-07-12 09:49:28.973688,2,8,5,0.23,19,0.1,2,9,2,0.00121,0,1
0xe57d839dbb0f07cf0a819fdf31a790a587e8c46b,2024-02-06 21:59:35.973688,529,37,1,36,10,1,1768.52,4715.782846599934,1686.22948272216,2174.73,983.9691154074006,14.3,0.07,3,7,2025-01-12 21:59:35.973688,3,5,7,0.06,10,0.09,3,3,2,0.006,0,0
0x22795d8d30689927d7a23d51af3b400b67691fb7,2023-01-09 23:53:39.973688,922,45,11,34,38,0,572.3,836.4242024184292,564.6477424145855,542.36,491.6687284375305,20.49,0.05,39,2,2025-02-02 23:53:39.973688,7,19,2,0.47,9,0.19,0,1,4,0.006,0,0
0x2d7d341c5f57a681860491373ccf9655f9cae57e,2021-01-08 00:27:07.973688,1654,45,19,26,20,1,24.64,8258.63422537316,0.01,28.44,8.157349844973853,36.76,0.03,9,1,2023-04-21 00:27:07.973688,26,8,7,0.32,3,0.18,0,7,2,0.00019,0,0
0xa85f04f448dab1c74fd5306b4dd44aa5eb88a653,2025-07-04 02:53:22.973688,16,53,52,1,34,0,109.5,6016.396436082868,12.399643546230095,164.71,100.03839525161504,0.3,3.31,36,41,2025-07-09 02:53:22.973688,7,0,2,0.2,19,0.03,3,6,2,0.00332,0,1
0x772ed15684f929086818593a66f0fa7359f6d242,2024-12-06 04:14:25.973688,226,51,49,2,39,0,70.89,2129.4666762349802,61.3865377629636,85.39,14.220624059270564,4.43,0.23,21,35,2025-04-01 04:14:25.973688,22,19,4,0.05,22,0.08,1,8,1,0.00349,0,0
0xf8f856856199b245acecdb8718f230d17369d63f,2023-03-11 23:19:15.973688,861,51,14,37,22,0,338.97,9423.39922971188,323.15252767961323,364.03,337.2053418193453,16.88,0.06,12,38,2023-04-04 23:19:15.973688,4,10,2,0.13,24,0.1,4,4,4,0.00358,0,0
0x5d8b03fcae9931c9c6734efb1b79652ded42c5fc,2024-12-29 23:34:43.973688,202,52,12,40,42,1,473.19,8314.755293436068,378.9210039237101,499.47,114.62751220741747,3.88,0.26,8,39,2025-07-10 23:34:43.973688,12,19,5,0.66,3,0.1,3,1,4,0.00657,0,0
0x0473343b997d16f9382b9cb54962b135fea7d2cc,2021-09-06 00:39:21.973688,1413,54,29,25,19,0,1303.58,10491.984592734363,1230.3579132021287,1300.38,1169.4910539603575,26.17,0.04,2,51,2025-05-27 00:39:21.973688,1,2,9,0.04,23,0.03,1,1,1,0.00601,0,0
0xfc5e2fa5b80042848e354fbd2dd2372cf4e52f32,2021-03-01 08:10:28.973688,1602,49,27,22,42,0,682.32,9731.710724660255,588.5494630623616,1136.25,295.3120412015585,32.69,0.03,17,30,2022-06-28 08:10:28.973688,3,11,8,0.16,10,0.09,2,3,0,0.00241,0,0
0xb74ef07cd7b841c6d2a58c9c854f6a1a9fdb53d4,2021-11-15 20:55:05.973688,1342,48,46,2,42,0,1393.9,10005.571010725815,1359.0194967206896,1191.73,893.0038436919731,27.96,0.04,28,1,2023-06-05 20:55:05.973688,24,16,0,0.02,24,0.16,2,7,1,0.00798,0,1
0xc5eb6b72160f8ef349fd6d868cc8d5a490ae2d79,2021-10-09 05:06:07.973688,1380,70,42,28,31,0,499.98,7740.219550333415,409.1013064711036,567.16,448.90233427807476,19.71,0.05,20,44,2021-11-29 05:06:07.973688,12,13,7,0.32,10,0.08,1,7,4,0.00416,0,0
0x902ce154e65ca94baa398d61f4a1a5296e52a99b,2023-10-20 21:43:51.973688,638,56,11,45,25,0,141.31,5962.453666962575,48.571539771300394,217.66,97.45509714970734,11.39,0.09,26,29,2025-05-17 21:43:51.973688,11,9,1,0.46,15,0.01,1,7,2,0.00627,0,0
0x78333e174359bd0c82450909ef66341f5e5a0197,2024-08-18 23:54:17.973688,335,52,12,40,41,0,15.32,5338.898241639729,0.01,15.73,5.5644688190845795,6.44,0.16,16,6,2025-01-05 23:54:17.973688,24,4,8,0.2,6,0.14,0,8,3,0.0045,0,0
0x3cc65d4f2e85c9766e4c4245f458d362b2aee77d,2024-06-06 04:27:43.973688,409,38,9,29,13,0,115.34,3256.15924934952,64.83775460687664,100.47,36.588799062805315,10.76,0.09,18,10,2025-06-06 04:27:43.973688,9,6,3,0.36,3,0.09,3,3,3,0.0012,0,0
0xc38462348e3cb4be3d747dd06d884f925cd1a82d,2021-09-15 20:01:54.973688,1403,62,41,21,16,0,1005.2,7749.251127254311,936.2964573728887,1611.18,850.204589490571,22.63,0.04,27,49,2022-12-25 20:01:54.973688,3,7,4,0.1,21,0.26,4,6,1,0.00958,0,1
0xa3d7d125670df7a89c323f3f0c22eb888d0c1614,2024-08-15 00:08:13.973688,339,52,45,7,37,0,519.22,7105.141762188181,512.3142512950935,530.9,305.0481721617238,6.52,0.15,39,51,2025-03-25 00:08:13.973688,0,8,8,0.09,24,0.01,0,7,1,0.00691,0,0
0xc3636e3a8d51ea95fe7c1a3be4f553e5b68a02f7,2022-06-15 05:00:24.973688,1131,50,42,8,17,0,248.58,9032.913697266107,186.8041541486888,146.69,145.29413280767673,22.62,0.04,34,18,2025-01-07 05:00:24.973688,6,19,8,0.31,6,0.18,4,5,1,0.00514,0,0
0x6683e5b9e639aaff55fc1d93306372f75394cdf9,2022-05-30 18:26:51.973688,1146,49,46,3,49,0,3242.45,11697.007855891985,3190.175001345847,2718.9,2763.465894697221,23.39,0.04,37,40,2024-07-03 18:26:51.973688,23,17,4,0.36,11,0.0,1,9,3,0.00649,0,0
0xcdabdbc10f51b2010e1d32240f46de36efaf1a85,2022-07-12 15:08:20.973688,1104,56,37,19,42,0,656.26,5983.740285557044,611.6423708605962,428.69,351.65904269475226,19.71,0.05,15,28,2024-05-21 15:08:20.973688,20,7,4,0.09,14,0.03,0,9,1,0.00129,0,0
0x8cd2e1e326e6af3331929b80143783da9d0a01a2,2022-04-24 00:08:37.973688,1183,39,6,33,11,0,695.26,4829.3159350816095,596.0090581562949,710.88,170.76388977959252,30.33,0.03,12,27,2025-06-19 00:08:37.973688,5,17,0,0.38,15,0.14,0,3,0,0.00386,0,0
0xe87e43c5b752371bf32f9e02c16108d9a71f111d,2022-10-22 04:21:15.973688,1002,38,10,28,30,0,295.93,9029.496937280508,197.1539337699166,305.1,122.08363718760171,26.37,0.04,24,0,,23,3,4,0.02,10,0.0,0,7,4,0.00548,0,0
0x83aa06453a60b504504e93b42fae5d907386c0cc,2023-05-25 09:03:22.973688,787,46,36,10,36,0,196.32,2235.4801944891515,98.2243383949722,231.03,111.89233131472025,17.11,0.06,15,31,2024-10-08 09:03:22.973688,21,17,7,0.39,14,0.29,0,4,2,0.00176,0,0
0x06664bffb53f7fa2f8a5e2ebe50d97f887b2b839,2024-06-18 04:11:31.973688,397,40,28,12,36,0,798.37,2477.6149087632452,700.4599673558528,616.13,484.19378547916176,9.93,0.1,37,12,2025-04-15 04:11:31.973688,18,0,5,0.29,16,0.16,3,4,1,0.00727,0,0
0x8a7955e0fbc3bcb6cc049967b6e80e43cf69eb94,2022-09-20 05:59:36.973688,1034,47,25,22,13,0,43.66,3740.638511207276,0.01,12.09,28.627621621824257,22.0,0.05,35,22,2023-12-09 05:59:36.973688,25,7,8,0.09,19,0.01,3,8,0,0.0014,0,1
0xdf1e1c8e6e68c5226b315fd511d20119d0162460,2023-01-26 01:00:13.973688,906,53,30,23,47,0,142.27,9335.200716194056,138.89492950675626,178.95,52.82725077310554,17.09,0.06,22,48,2024-05-01 01:00:13.973688,12,5,4,0.14,1,0.02,3,5,1,0.00988,0,0
0xecf0ca60d71a086f46eb7a6ef4ba3a44c0adc251,2021-02-20 03:14:08.973688,1611,53,28,25,34,0,1651.15,10442.58125679679,1599.3862209242898,3370.81,1543.509196313435,30.4,0.03,11,44,2023-09-27 03:14:08.973688,6,9,7,0.42,14,0.05,4,6,3,0.00894,0,1
0x7ff5186788b5f47564cd6d4143d3078db8160d98,2021-11-16 09:33:51.973688,1342,54,25,29,17,0,444.34,4605.165876036023,420.2507458594628,466.11,69.64411399705853,24.85,0.04,10,33,2024-11-07 09:33:51.973688,26,18,1,0.68,11,0.06,0,8,2,0.00728,0,0
0x437d340889fa5453e9006f8838d3b3bee4adf889,2021-05-17 10:47:22.973688,1525,55,55,0,34,0,1104.98,1783.6505668672148,1069.376842320804,1108.07,142.14942396236546,27.73,0.04,30,51,2023-12-07 10:47:22.973688,3,3,7,0.4,7,0.1,2,0,0,0.00096,0,0
0x20160308e9276a0eb11cab9db37366b70f4d9d90,2024-06-25 01:42:53.973688,390,45,13,32,1,0,184.52,5846.148388421255,179.44319701016,208.65,128.52174404553912,8.67,0.12,17,21,2024-07-21 01:42:53.973688,12,1,4,0.38,4,0.05,3,1,4,0.00216,0,0
0x3e596f5bb9461478e818cc201712debb63acbced,2024-03-21 09:01:30.973688,486,50,50,0,11,0,54.17,7275.428525492678,21.377569265019687,51.18,7.629243291301621,9.72,0.1,37,4,2025-01-07 09:01:30.973688,8,3,2,0.18,25,0.14,1,0,1,0.00912,0,0
0x6e171e7fd2da5abcbeeede8d857451ddd905613f,2024-04-06 08:28:02.973688,470,47,3,44,46,0,592.22,10481.961929171226,493.2912889933663,725.23,492.5355390524298,10.0,0.1,20,23,2025-05-05 08:28:02.973688,24,2,9,0.14,15,0.17,3,6,2,0.00546,0,1
0xa335008e426778430f269251b93dde8716233e71,2022-12-07 02:43:50.973688,956,36,22,14,12,0,573.84,962.507174566706,537.7338173165102,502.61,526.3518353252133,26.56,0.04,4,34,2023-10-01 02:43:50.973688,29,9,8,0.16,17,0.24,2,9,3,0.00318,0,1
0x221f34572a5ba5676bf2b46e711304892df7c19f,2021-05-20 15:36:42.973688,1522,59,12,47,11,0,684.22,4871.176680184628,680.3417113188436,850.33,295.3732464000202,25.8,0.04,21,11,2021-08-28 15:36:42.973688,11,2,8,0.1,4,0.03,1,5,2,0.00307,0,0
0xbc7724428c8dd93a5d837c490a5168d2e68fb7aa,2021-06-03 09:15:05.973688,1508,43,1,42,21,0,371.18,8651.186194700433,368.9996769390933,258.2,274.83115366239247,35.07,0.03,25,5,2021-08-11 09:15:05.973688,0,2,7,0.58,16,0.06,0,6,4,0.009,0,0
0x26ec4d3b88c3364968b8d0fad48b25f8f7b3b0cb,2022-01-02 19:03:56.973688,1294,36,30,6,26,0,1094.67,3479.836489067029,1093.1095634586975,1095.3,403.61374560584045,35.94,0.03,32,27,2024-04-21 19:03:56.973688,25,7,5,0.13,12,0.06,3,3,4,0.00017,0,0
0xa47045cf70b65cd0b5e0a768617c6b378a6b3e7b,2022-04-08 23:03:49.973688,1198,49,47,2,20,0,43.14,4472.839639433586,13.744336111017773,43.06,40.98900302064935,24.45,0.04,7,11,2022-09-09 23:03:49.973688,3,18,0,0.36,1,0.24,4,1,0,0.00372,0,0
